smiles,qed,sa,molwt,clogp
[CH]C[C@H](O)[C@H](CC1CCCCC1)NC(=O)C(NC(=O)OCc1ccc(C#N)cn1)C(C)C,0.5113253736379576,4.1,442.5600000000003,3.121370000000001
CCOC(=O)N1CSC[C@H]1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C,0.56512598830924,4.4,503.70900000000034,3.506800000000002
O=C(Nc1nc2ccccc2[nH]1)C(c1ccccc1)N1CCC1=O,0.7249646277681002,4.2,320.35200000000015,2.4750000000000005
C[C@H](Cc1ccncc1)C[C@H](O)CN1CCN(Cc2cc(Br)cs2)C[C@H]1C(=O)NC(C)(C)C,0.5075602666600719,4.25,537.5680000000002,3.936300000000003
CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCN(C)C1,0.5231523001784454,4.1,465.6600000000003,2.2380000000000004
C[C@H](Cc1ccncc1)C[C@H](O)CN1CCN(Cc2ccccc2)C[C@H]1C(=O)NC(C)(C)C,0.6119271877545491,4.050000000000001,452.64300000000026,3.112300000000001
N#Cc1ccc(Cn2cnc(CC/C=C/c3ccccc3C[CH]OC(N)=O)c2)cc1,0.5819388527365962,4.050000000000001,399.4740000000001,4.248670000000004
CCCC1CC(=O)C(SCCc2ccccc2)=C(O)OC(C)C1,0.8056832312298287,3.7,334.48100000000005,4.873700000000004
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1O,0.5294725021085878,4.15,440.5400000000002,2.6479000000000013
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[CH]C1CO[C@H]2OCC[C@@H]12)S(C)(=O)=O,0.5068487523767893,4.3500000000000005,467.6080000000003,1.2056900000000013
CC(C)C(NC(=O)N(C)Cc1cc(C(C)(C)C)on1)C(=O)N[CH]Cc1ccccc1,0.6913550897165608,4.0,413.5420000000001,3.6587900000000015
O=C1N[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1,0.6823411173944349,3.95,326.396,1.2435999999999998
CC1=C(O)C=CCC1c1cccc(NS(=O)(=O)c2ccc(F)cc2)c1C,0.8081175104052065,4.050000000000001,373.44900000000007,4.810420000000003
O=c1ccoc(O)c1Cc1cccc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)c1,0.6420221247484891,4.3500000000000005,426.27700000000016,4.043800000000002
CCC(c1ccccc1)c1c(O)c2c(oc1=O)CCCCCC2,0.9044788165341604,3.75,312.4090000000001,4.546300000000004
O=C(NCc1ccccc1)C(c1ccccc1)N1CCC1=O,0.8600992047139489,3.85,294.3540000000001,2.2764
CC(C)C1(CCc2ccoc2)CCC2=CC=CC=C(CSC=C(O)O1)NC2,0.7166213239024448,3.95,387.5450000000002,5.477200000000005
CCN(Cc1ccccc1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21,0.5746749107591681,4.3,454.5670000000002,2.968300000000001
CC(C)C[C@@H]1[C@H](O)[C@@H](O)[C@@H](CC(C)C)N(CC2CC2)C(=O)N1Cc1ccccc1,0.6934234400795672,3.95,402.5790000000001,3.8854000000000033
CC(C)(C)NC(=O)C(CC1CCCCC1)N1CCC1=O,0.804275932580938,3.7,280.4119999999999,2.4724000000000004
CC(C)S[C@@H](F)[C@H](NC(=O)Cc1ccccc1)C(=O)NCC(F)F,0.7097818976191304,3.95,362.417,2.532400000000001
O=c1cc(-c2ccccc2)oc(O)c1Sc1ccccc1,0.7880276183486455,3.85,296.347,4.163600000000002
NC(=O)CCCC1[C@H]2CC(C(F)(F)F)CN2C(=O)N1Cc1cccc(O)c1,0.7892058233561363,4.3500000000000005,385.3860000000001,2.604800000000001
[CH][C@H](C)NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.5094207887020522,3.9,452.5950000000002,3.948090000000003
CN(CCc1ccccc1)C(=O)C(Cc1ccccc1)N1C(=O)CC1c1ccccc1,0.5185460301917321,4.0,412.5330000000001,4.272400000000004
CC(C)CCC1(c2ccccc2)CC(=O)C(SCCc2ccccc2)[C@@H](O)O1,0.6818618065935362,3.85,398.56800000000015,4.970400000000006
CNC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.5828881126278265,4.15,459.6310000000004,3.110000000000001
CC1CC(C[C@H](O)C(Cc2ccccc2)NC(=O)CC=Cc2ccc(O)cc2O)C1,0.5034459194647896,3.95,409.5260000000002,4.025700000000005
O=C1N(Cc2ccccc2)[C@H](Cc2ccccc2)[C@H](O)[C@H](O)[C@]23CC[C@H](CC2)N13,0.8409232806886139,4.25,392.4990000000002,2.952300000000001
C[C@@H]1[C@H](O)[C@@H](O)[CH]CN(Cc2ccccc2)C(=O)N1Cc1ccccc1,0.8873601381628773,3.95,353.44200000000006,2.4389900000000004
CC(C)(C)NC(=O)c1ccccc1Cl,0.7606470105612122,3.45,211.692,2.8683000000000005
CCNC(=O)c1cccc(CNC(=O)NCCC(C)(C)c2ccccc2)c1,0.6670490959598552,3.8,367.49300000000005,3.6034000000000033
CC[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc1ccccc1)C(=O)NC(C)(C)C,0.5290410593591937,3.9,438.5920000000002,3.699390000000003
CC(C)c1ccccc1Sc1c(O)cc(-c2ccccc2Cl)oc1=O,0.615220176584574,3.95,372.8730000000001,5.940400000000004
CC(C)CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,0.5633779725331055,4.1,449.6170000000002,1.937099999999999
CN(C)C(=O)[C](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.6233058648192847,3.9,439.57600000000025,3.778790000000003
CC(C)C1(Cc2ccccc2)CC(=O)C(C)(c2ccccc2)C=C(O)O1,0.8465993898966723,3.75,350.4580000000001,4.970600000000005
CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(C#N)cc2)oc1=O,0.6929546808163395,3.95,363.4380000000001,5.158680000000005
CC(C)(C)NC(=O)[CH]C1N(C[C@@H](O)[C@@H](N)Cc2ccccc2)CCN1C(=O)OC1CCCC1,0.5492317621370351,4.25,459.61100000000016,2.059190000000001
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CC(=O)NC1c2ccccc2C[C@H]1O,0.5294725021085878,4.15,440.5400000000002,2.6479000000000013
C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2c1)C(C)(C)C,0.5261340355611095,3.95,432.56400000000014,4.092600000000003
[CH][C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CN(C)c1ccc(F)cn1)C(C)C,0.5344437810218612,4.1,428.5080000000001,1.5971899999999994
Cc1ccccc1C=C1N=C(SCc2ccc3ccccc3c2)C(N)=C1O,0.6323835093976643,4.0,372.49300000000005,5.562920000000004
CC(C)(C)[C@@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)CF,0.639288456508387,4.0,428.5040000000001,3.593600000000002
CC1CC(C)CN(Cc2ccccc2)C(=O)C(NC(=O)OCc2ccc(Br)cc2)C1,0.654601329510099,4.050000000000001,473.4110000000002,5.1387000000000045
OC1=C(C(Sc2ccccc2)c2ccccc2)O[CH]CC2(CCCC2)O1,0.6570204919633448,4.0,367.49000000000007,6.158590000000006
C=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CO[C@H]2OCC[C@H]21,0.5123278871422003,4.3500000000000005,466.6000000000003,1.5151000000000003
O=C(NCc1ccccc1)C(Cc1ccccc1)N1CCC1=O,0.8313545013374356,3.85,308.38100000000014,2.1464
CCc1ccccc1SC1=C(O)OC(CCCC(=O)O)(c2ccccc2)CC1=O,0.6193237020176983,4.050000000000001,412.5070000000002,5.208000000000005
CCS(=O)(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1,0.7104592493922207,4.3,431.5540000000004,4.307900000000004
CC[CH]C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccncc1)C(=O)NC(C)(C)C,0.5302086638507709,4.0,439.5800000000002,3.094390000000001
O=C1CC(CCc2ccccc2)(c2ccccc2)OC(O)=C1Sc1cccs1,0.5364334963703291,4.1,408.5440000000001,6.085000000000004
Cc1cn([C@@H]2CC(F)(F)[C@H](CO)O2)c(=O)[nH]c1=O,0.7700759107729729,4.1,262.212,-0.2398799999999999
CO[CH]OC(CNC(=O)c1ccccc1)[C@@H](O)C(O)[CH]O,0.5035698813971806,3.85,297.307,-0.1766199999999997
[CH][C@@H](O)C[C@H](Cc1ccccc1)NC(=O)COc1nc(=O)n([C@@H]2CCS(=O)(=O)C2)cc1C,0.5559155453905436,4.45,461.5400000000001,0.4797100000000019
O=c1cc(-c2ccccc2O)oc(O)c1SCc1ccccc1,0.7089073928691839,3.95,326.373,4.010300000000003
CN1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CCC[C@H]1C(=O)NC(C)(C)C,0.5675074334825636,4.25,458.6030000000002,1.0747000000000018
CC(C)c1ccccc1Sc1c(O)cc(-c2ccc(Cl)c(Cl)c2)oc1=O,0.5298646931259691,4.050000000000001,407.31800000000015,6.593800000000003
C[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2cc(Br)cs2)C[C@H]1C(=O)NC(C)(C)C,0.5075602666600719,4.25,537.5680000000002,3.936300000000003
CCCN(CCO)C(=O)C(Cc1ccc(Cl)cc1)C(O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C,0.5491263060180882,4.050000000000001,465.0780000000003,3.991100000000003
CC1CN(C(Cc2ccccc2)C(=O)NCCS(=O)(=O)C(C)C)C1=O,0.696341201828481,4.0,366.4830000000001,1.0154
CCc1cccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)c1,0.6152599814575438,3.85,366.48200000000014,5.8494000000000055
CCC(=O)C1=C(O)OC(C2CCCCC2)CC1,0.8182205834457503,3.6,238.32699999999983,3.4944000000000024
[CH][C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccccc1-c1ccccc1)C(C)(C)C,0.5623913933727609,3.85,426.5600000000002,4.936690000000004
C[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCCc1ccccc1,0.5233919420924753,3.9,440.5840000000002,3.868400000000003
COc1ccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)cc1,0.662442611018968,3.95,368.4540000000001,5.295600000000004
C[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@@H]1C(=O)NC(C)(C)C,0.5615038849890159,4.050000000000001,456.65100000000007,3.0943900000000006
CN(C)CCC1NC(=O)N(C)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.6354768587197824,4.050000000000001,425.5730000000001,2.1537
CC1(C)C=CC=CC=C(SC2=C(O)OC(c3ccccc3)(c3ccccc3)CC2=O)C1,0.5789294361399372,4.0,430.5690000000001,6.806100000000006
CC(C)CC(Sc1ccccc1)c1c(O)cc(-c2ccccc2)oc1=O,0.5525135478229315,3.85,366.48200000000014,5.891900000000005
O=C1C=CC=CNC=Cc2ccccc2C[C@H](O)[C@H](Cc2ccccc2)N1,0.7716292225110213,3.85,360.4570000000001,2.9613000000000014
[CH]C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN1CC2CCCCC2C[C@H]1C(=O)NC(C)(C)C,0.6075240034510159,4.050000000000001,441.616,2.58129
CCSc1ncn(C[C@@H](O)[C@H](Cc2ccccc2)NCC(=O)N2CCOCC2)n1,0.5507378396279957,4.3500000000000005,419.5510000000003,0.8107000000000002
CCC(c1ccccc1)c1c(O)c2c(oc1=O)CCCC2,0.9331175604004144,3.75,284.355,3.7661000000000033
[CH]C[C@H](Cc1ccccc1)NC(=O)C(NC(=O)N(C)Cc1csc(C2CC2)n1)C(C)C,0.5860862828026556,4.15,440.6130000000001,4.015190000000003
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC(=O)[C@@H]1Sc1ccccc1,0.8341426946896673,4.050000000000001,382.485,2.653600000000001
CC1=CC2=CC(C)=C(Sc3ccccc3C(C)C)C(=O)OC(=C1)C2,0.6424792098582193,3.75,338.4720000000001,5.8932000000000055
CC[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCS[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.5128066496758624,4.15,474.69100000000014,2.7997900000000007
CC1(C)CN(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CO[C@H]3OCC[C@H]32)C(=O)N1,0.5972140936377333,4.5,433.5050000000003,1.2499999999999991
O=C(O)C(CC1CC1)c1c(O)oc2c(c1=O)CCCCCCCC2CC1CC1,0.708203269729993,4.1,388.5040000000003,5.094100000000005
CS(=O)(=O)Nc1cccc(C(c2c(O)c3c(oc2=O)CCCCCC3)C2CC2)c1,0.7686153754956714,4.3,417.5270000000004,3.9178000000000033
COC(=O)c1ccccc1CSc1c(O)cc(-c2ccccc2)oc1=O,0.5398504298184215,4.050000000000001,368.4100000000001,4.091300000000003
CNC(=O)[C@@H](O)[C@H](Cc1cccc(C(F)(F)F)c1)NC(=O)c1c(C)ccc(O)c1C,0.5726996839045787,4.2,424.419,2.47584
[CH][C@H](Cc1ccccc1)NC(=O)C(NC(=O)OCc1csc(N2CCOCC2)n1)C(C)C,0.6002687491766718,4.3500000000000005,458.5840000000002,2.6690900000000006
O=C1N(Cc2ccccc2)[C@H](Cc2ccccc2)C(O)[C@H](Cc2ccccc2)N1CC1CC1,0.540463576481897,4.15,440.5870000000002,4.917700000000004
Cc1cc(C)cc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)c1,0.6240218432910287,3.85,366.48200000000014,5.903840000000005
O=C1N(CC2CC2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1CC1CC1,0.6685819495878444,4.25,434.58000000000027,3.488400000000002
[CH][C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccccc1C(C)(C)C)C(C)C,0.6088867920643822,3.8,422.5690000000001,3.5379900000000024
CO[C@H]1[C@H](O)[C@@H](O)[C@@H](CCSC)N(Cc2ccccc2)C(=O)N1CC1CC1,0.7068363961648054,4.15,394.53700000000015,2.1502
CC[C@H](C)N(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(C)(=O)=O,0.5326505461134055,4.45,470.5880000000003,1.5063000000000006
O=c1cc(C(c2ccccc2)C2CC2)oc(O)c1SCc1ccccc1,0.6124274073803184,4.0,364.46600000000007,5.179600000000005
[CH]C(=O)N[C@@H](Cc1ccc(O)cc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.5032592638531637,4.15,457.61500000000007,2.28689
CNC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1ccccc1,0.7550107322146492,3.95,316.813,4.332100000000002
CCCCC1(c2ccccc2)CC(=O)C(SCc2ccccc2)=C(O)O1,0.6785829142859423,3.85,368.4980000000001,5.722000000000006
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)C(C)=O,0.5703188679111655,4.25,448.56000000000034,2.3408
CCCCN1C(=O)N(CC(C)C)[C@@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.6189041611850469,3.95,438.61200000000014,4.124500000000004
CCCN1C(=O)C(c2cncc(F)c2F)=C(O)CCc2cc1ccc2C(=O)OC(C)(C)C,0.6735719080221344,4.25,444.4780000000002,4.973600000000004
OC(c1ccccc1)C(O)C(COCc1ccccc1)OCc1ccccc1,0.5620508237700145,3.85,378.4680000000001,3.8831000000000033
Cc1cn([C@@H]2C[C@H](CO)C(CO)(CO)O2)c(=O)[nH]c1=O,0.5120115894881123,4.1,286.284,-1.9041799999999995
O=C(OC[C@H]1CCCO1)[C@H](Cc1ccccc1)N1CCC1=O,0.5909034849804428,3.95,303.3580000000001,1.5521999999999998
CC(C)(C)NC(=O)[C@@H]1CN(S(=O)(=O)C2CC2)CCN1C[C@@H](O)[C@@H](N)Cc1ccccc1,0.522854402271159,4.3500000000000005,452.6210000000002,0.3104000000000041
CNC(=O)CCC(=O)N(CC(=O)N(C)C(Cc1ccccc1)C(=O)OC)CC1CCCCC1,0.5118311500226544,4.1,459.5870000000005,2.1642
O=C1N[C@H](Cc2cccc(Br)c2)[C@H](O)[C@@H](O)[C@@H](Cc2ccc(F)cc2)N1CC1CC1,0.5983905123082226,4.3,477.3740000000001,3.2676000000000016
CC(C)(C)OC(=O)NCC(=O)N1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NCc1ccccc1,0.7522371049468282,4.15,429.5610000000001,3.234800000000001
CCN1C(=O)N(Cc2cccc(CO)c2)[C@H](Cc2ccccc2)[C@H](O)CN1Cc1ccccc1,0.53743058445584,4.2,459.5900000000002,3.8258000000000023
O=C1CC=CC=CCC2c3c(O)cccc3OCC2O1,0.737692163793189,3.85,272.29999999999995,2.6862000000000013
CCC1C=C(O)OC(CC)(c2ccc(OCc3ccccc3)cc2)C1=O,0.8035806107427496,3.85,352.43000000000006,4.895800000000005
CSc1ncccc1CN1CCN(Cc2cc3ccsc3s2)CC1,0.6155465377216243,4.2,375.5880000000001,4.397500000000004
C[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccncc2)C[C@H]1C(=O)NC(C)(C)C,0.6072525203609421,4.15,453.63100000000026,2.5073000000000008
CCOC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1ccccc1,0.6721712033374104,3.95,331.824,5.149200000000003
COC(=O)c1[nH]c2ccccc2c1Sc1ccccc1,0.7355981707804956,3.85,283.35200000000003,4.105700000000002
CC(C)c1[nH]c2ccccc2c1Sc1ccccc1,0.6675240925296222,3.65,267.397,5.4425000000000034
CN1C(=O)N(C)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.8818175713784434,3.95,354.4500000000001,1.928
O=c1c2c(oc(O)c1C(c1ccccc1)C1CC1)C(CC1CC1)CCCCCC2,0.6515098559615936,4.05,392.5390000000004,6.277600000000005
Nc1nc(=O)n([C@@H]2C=C(F)[C@H](CO)O2)cc1F,0.7466305510374819,4.1,245.18499999999997,-0.2923000000000004
CCCc1cc(=O)c(C(c2cccc(S(=O)(=O)Cc3ccncc3)c2)C2CC2)c(O)o1,0.5646746193255443,4.3,439.5330000000003,4.208700000000004
[CH]CNC(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(F)cc1F)C(C)(C)C,0.5563006456398591,4.0,444.52200000000016,3.0852900000000005
CNC(=O)[C@@H]1C[C@@H]2SCC[C@@H]2CN1C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,0.5524634490923931,4.45,493.6730000000003,2.5618000000000007
CC=C1C=C(S(=O)(=O)N(CC(C)C)[C@@H]2c3ccccc3S[C@@H]2CN)OC=C1C,0.7476937859314142,4.15,420.6000000000002,4.170200000000003
CC(C)CC(SCC1CCCCC1)c1c(O)cc(-c2ccccc2)oc1=O,0.5968893695499202,3.85,386.5570000000001,6.413100000000007
NC1NCC(OCc2ccccc2)OC(CO)C1OCc1ccccc1,0.6933191062557132,4.050000000000001,358.43800000000005,1.3801999999999992
CCC(c1ccccc1)c1c(O)c2c(oc1=O)C(Cc1ccccc1)CCCCCC2,0.5021203182484956,3.9,416.5610000000002,6.720200000000006
CC=CC=C1C(C)CC1SC1=C(O)OC(c2ccccc2)(c2ccccc2)CC1=O,0.6196755812494186,4.0,418.5580000000001,6.290800000000005
O=C(OC1COc2cc(O)cc(O)c2C1)c1ccc(C(F)(F)F)cc1O,0.7036759043501227,4.3500000000000005,370.27900000000005,2.982700000000001
CC=CC=C1COC(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)C1,0.6924266964219246,4.15,469.6260000000004,3.149900000000001
CC(C)CC(SCc1ccncc1)c1c(O)cc(-c2ccccc2)oc1=O,0.591250159180053,3.95,381.4970000000002,5.428000000000005
O=C1N(Cc2ccccc2)CC(O)(Cc2ccccc2)C(=O)N1Cc1ccccc1,0.6874611887959863,4.1,400.4780000000001,3.624800000000003
C[C@@H]1CN(Cc2ccccc2)CCN1CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,0.6382831626766645,4.050000000000001,453.6270000000003,3.689600000000003
CC(C)CN1COc2ccc(cc2O)CN(Cc2ccccc2)C(=O)NCCCC[C@H]1CO,0.6358848842800285,4.3,455.59900000000016,3.943100000000002
CCc1cccc(C=C2OC(=O)C(Sc3ccc4ccccc4c3)=C2O)c1,0.5809506211912023,4.0,374.46100000000007,5.861800000000005
CC(CO)C(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1ccccc1)C(C)(C)C,0.511182370727388,4.0,454.5670000000002,3.252500000000002
[CH]C[C@H](Cc1ccccc1)NC(=O)C(NC(=O)OCc1cc(C(C)(C)C)on1)C(C)C,0.6296427352274632,4.0,427.5450000000001,4.051590000000003
Nc1nc(=O)n([C@H]2C=C(F)[C@H](CO)O2)cc1F,0.7466305510374819,4.1,245.18499999999997,-0.2923000000000004
Nc1ccn([C@@H]2O[C@H](CO)C=C2F)c(=O)n1,0.7149519080653471,4.0,227.195,-0.4314
CC[CH]C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1ccccn1)C(C)C,0.501724662502258,4.0,439.58000000000015,2.9502900000000007
CCS(=O)(=O)Nc1cccc(C(c2c(O)oc3c(c2=O)CCCCC3)C2CC2)c1,0.694650152485449,4.3,417.5270000000004,3.9178000000000033
CC(C)c1ccccc1Sc1c(O)cc(-c2cccc(C(F)(F)F)c2)oc1=O,0.5519326319290033,4.15,406.42500000000007,6.305800000000005
CC(C)(C)NC(=O)[C@@H]1CN(C(=O)c2cccnc2)CCN1C[C@@H](O)[CH]Cc1ccc(O)cc1,0.5885928204226495,4.25,453.5630000000003,1.63619
CC(O)C(C)c1cccc(C(c2c(O)oc3c(c2=O)CCCCCC3)C2CC2)c1,0.7434856671960307,4.0,396.5270000000003,5.030600000000004
CC(C)(C)CCC1(c2ccccc2)CC(=O)C(SCCc2ccccc2)=C(O)O1,0.5735123661768664,3.85,410.5790000000002,6.400600000000007
Cc1ccccc1C=C1OC(=O)C(NC2CCCC2)=C1O,0.837344262731477,3.85,285.343,3.1945200000000016
COc1ccc(S(=O)(=O)N(Cc2ccc(CO)cc2)CC2CCCC2)cc1O,0.7038250098135964,4.15,405.5160000000001,3.2742000000000018
Cc1nc(CN2CCN(C(=O)CCc3cc4c(C)cccc4[nH]3)CC2)no1,0.7493620388440495,4.3,367.45300000000015,2.4447400000000004
[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@@H]1C(=O)NC(C)(C)C,0.6075240034510159,4.050000000000001,441.616,2.58129
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H]1CCC(=O)NO1,0.5338897816794412,4.1,362.4300000000001,-0.2239999999999986
O=C1N[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1cccc(F)c1,0.5575285093362449,4.2,434.51100000000014,3.295300000000002
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(C)(F)F,0.524328481249238,4.1,460.5210000000001,4.279300000000004
CC1CCCCCCc2c1oc(O)c(C(c1ccccc1)C1CC1)c2=O,0.7935857881582524,3.9,352.47400000000016,5.497400000000007
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(CC1CCCCC1)C(=O)C(C)(F)F,0.5426973588016153,4.1,452.5420000000003,4.616900000000004
CN1C(=O)N(C)[C@H](Cc2ccccc2)[C@@H](O)[C@H](O)[C@H]1Cc1ccccc1,0.8818175713784434,3.95,354.4500000000001,1.928
O=c1cc(-c2ccccc2)oc(O)c1C(SC1CCCC1)c1ccccc1,0.6115059631074307,4.0,378.4930000000002,5.777600000000005
CC(C)(C)NC(=O)c1ccccc1CC(O)Cc1ccccc1C(=O)NC(C)(C)C,0.6760155134456313,3.8,410.55800000000016,3.889300000000003
CC(C)(c1ccc(O)cc1)N1Cc2cccc(c2)C(C(=O)OCc2ccccc2)CC1=O,0.5868324925428567,4.1,429.5160000000002,4.886800000000004
CC(C)c1ccccc1Sc1c(O)cc(-c2cc(Cl)cc(Cl)c2)oc1=O,0.5298646931259692,4.050000000000001,407.318,6.593800000000003
[CH]C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.6075240034510159,4.050000000000001,441.616,2.58129
CO[CH]OC([CH]O)CNC(=O)OCc1ccccc1,0.7477400581503911,3.75,267.281,1.5979800000000004
CCC(C1=C(O)OC(CC)(c2ccccc2)CC1=O)c1ccccc1,0.8114615503214909,3.75,336.43100000000004,5.244700000000004
NC(=O)c1[nH]c2ccc(Br)cc2c1Sc1ccccc1,0.746706477053617,3.95,347.237,4.180500000000002
CC(C)(C)NC(=O)C(c1ccccc1)N1CCC1=O,0.8435079411848475,3.7,260.337,1.8747
CCCC1[CH][C@H](O)[C@@H](O)[C@@H](CCSC)N(CC2CC2)C(=O)N1CC1CC1,0.6425797194712566,4.050000000000001,383.5780000000002,2.7604900000000008
CCCC(c1cccc(NS(=O)(=O)c2ccc(F)cc2)c1)c1c(O)cc(CC)oc1=O,0.5201554077332282,4.25,445.5120000000002,4.7797000000000045
CC(C)CN1C(=O)N(CC(C)C)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.6552731165690072,3.95,438.61200000000014,3.980400000000003
CCN1C(=O)N(Cc2ccccc2F)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.5574020199088421,4.2,462.56500000000017,4.027600000000002
CC(C)[CH][CH]OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CCN(CC(C)(C)C)C[C@H]1C,0.5741191440393449,3.9,445.6480000000004,3.759080000000002
CCCN1C(=O)N(Cc2cccnc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.5389047642213624,4.2,459.5900000000002,3.673600000000003
O=C(O)CCNc1ccc(C(F)(F)F)cc1,0.8398448619864002,3.75,233.189,2.5920000000000005
OC[C@]1(Cc2ccccc2)C[C@H](O)C[C@](CO)(Cc2ccccc2)[C@H]1O,0.6376997096612377,3.85,356.462,1.9448000000000003
CCOC(=O)N[C@H](Cc1ccccc1)[C@H](O)C(=O)N1CCC[C@@H]1C(=O)N[CH][C@@H](C)CC,0.5242710678875675,4.1,432.54100000000017,2.0197899999999995
CC(=O)O[C@H](CSc1ccccc1)[C@H](O)CN1CCN(c2ccc(F)cc2)CC1,0.5254255023916108,4.15,418.5340000000003,3.0326000000000013
